,title,description,price,points,lda_label,2
64685,Château Lamartine 2014 Cuvée Particulière Malbec-Tannat (Cahors),"Aged in wood for 14 months, this dense wine is still in its early stages. Firm tannins dominate this blend, which has 10% Tannat along with Malbec. Ripe black fruits are developing to give a wine that will have great concentration and intense juicy black plum fruits. Drink from 2019.",24.0,92,2,0.9647622468426912
77669,Château Lamartine 2014 Cuvée Particulière Malbec-Tannat (Cahors),"Aged in wood for 14 months, this dense wine is still in its early stages. Firm tannins dominate this blend, which has 10% Tannat along with Malbec. Ripe black fruits are developing to give a wine that will have great concentration and intense juicy black plum fruits. Drink from 2019.",24.0,92,2,0.9647622468426912
6271,Château le Moulin d'Ulysse 2011  Haut-Médoc,"From a Merlot-dominated, 24-acre vineyard this is a strongly mineral wine, with young, dark tannins and a powerful structure. A more juicy, fruity side brings out black currants and berries. Together the structure and the fruit promise good aging. Drink from 2017.",40.0,89,2,0.9647546479536426
106131,Château le Moulin d'Ulysse 2011  Haut-Médoc,"From a Merlot-dominated, 24-acre vineyard this is a strongly mineral wine, with young, dark tannins and a powerful structure. A more juicy, fruity side brings out black currants and berries. Together the structure and the fruit promise good aging. Drink from 2017.",40.0,89,2,0.9647546479536426
65527,Ramos-Pinto 2013 Duas Quintas Reserva Red (Douro),"A powerful dense wine that is rich and firmly structured, so it has big bold black fruit flavors that are still firmly embedded in dark tannins. It is a fine complex wine, the fruit of two of Ramos-Pinto's quintas in the Douro Superior. Keep this wine until 2018 at least. Celebrating its 25th anniversary in 2015, this brand was the among the first Douro still wines.",41.0,92,2,0.964754002799145
50932,Château Marsau 2012  Blaye Côtes de Bordeaux,"This special selection, tight-cropped from 30 acres of 100% Merlot, is ripe and rich. This is a smoky and fruity wine, in barrel for 14 months. It has ripe black fruits and rich, dense structure. Spice and toast balance the fruit, giving an impressive sense of generosity. Drink from 2017.",18.0,92,2,0.9647520090713313
48988,Herdade de São Miguel 2012 Reserva Red (Alentejano),"This is a serious, concentrated wine. Still young, with dark tannins to go with the dark fruit, it was fermented in open tanks, a process that gives the wine extra richness. It has hints of the wood aging behind the ripe fruit and final acidity. Drink from 2017.",30.0,92,2,0.9647501969037415
100629,Secret Spot Wines 2014 Lacrau Old Vines Red (Douro),"Made from a field blend of old vines, this is a dense wine. Full of tannins and with a strongly mineral texture (you can almost taste the dirt), it is solid with rich fruit, acidity and hints of wood aging. This powerful wine needs to age another year, so drink from 2018.",25.0,92,2,0.964746771366065
3050,Bulas 2010 Grande Reserva Red (Douro),"A blend from two vineyards, this wine is rich and full bodied, with fine tannins and a dark concentration. With its perfumed character and tight structure, it is impressive, full of black fruits with a strong mineral streak. Drink this still-young wine from 2019.",35.0,92,2,0.9647430175219041
20576,Quinta das Carvalhas 2011 Reserva Red (Douro),"This is a wine for long-term aging, rich, wood-aged and seriously dense. Firm tannins, dark berry fruits and layers of wood extract come from 12 months in barrel. It has spice, acidity and a sense of brooding power. Drink from 2017.",25.0,91,2,0.9647411193032597
75666,Château Maucamps 2013  Haut-Médoc,"Situated at the southern end of the Haut-Médoc, close to Margaux, this estate has produced a warm, ripe wine. The tannins are very present, still young and up-front. However the rich red-berry and black-currant fruits have plenty of weight to allow the wine to age. Drink from 2018.",30.0,90,2,0.964735197693405
56411,Château Preuillac 2012  Médoc,"Preuillac continues to out-perform its appellation with a rich, full wine that has structure and balanced wood-aging flavors. Nearly 60% Merlot, it is rich while showing a more firmly tannic character with the Cabernets in the blend. Black currant crispness is still in a dry mood and needs to age. Drink from 2017.",35.0,91,2,0.9647342736218698
18039,Casca Wines 2009 Cape Roca Lighthouse Red (Douro),"A big, generous wine that is full of rich berry and juicy black plum fruits. It has spice and solid tannins from both the fruit and wood aging, dense and with a good depth of flavor. The acidity and the tannins both promise aging. Drink from 2016.",45.0,90,2,0.9647298455049256
104421,V Puro 2011 Outrora Classico Baga (Bairrada),"This is a big, bold wine, packed with the typical Baga tannins and also with layers of ripe, dark fruit. Black plum skins give texture while the wood aging of this impressive wine brings out toasty notes balanced by juicy acidity. The wine has potential for aging, so drink from 2017.",60.0,92,2,0.9647072560729069
81610,Château Grivière 2007  Médoc,"A tight wine, the tannins almost too much for the fresh but lightweight fruits. The wood element is poised to soften the edges of the acidity and black currant fruits, but it needs another six months. The aftertaste is dominated by soft Merlot.",26.0,86,2,0.9647001294352283
72416,Casca Wines 2011 Vinha da Carpanha Red (Dão),"This single-vineyard blend includes Jaen's fruitiness and Touriga Nacional's strength. That makes for a smooth, juicy wine, richly endowed with the spice of wood aging but more generously with the red fruits of the Jaen grape. Dusty tannins show behind all this delicious fruit. Drink this concentrated wine now.",70.0,93,2,0.9646922865356787
70096,Luis Duarte 2013 Rubrica Red (Alentejano),"This is a wine for long-term aging. With a dense, intense structure that is still dominated by powerful tannins, it is dry, dark and concentrated. Black plum-skin flavors are just coming through all this density, hinting at the balance to come. It is a serious, complex wine that will not be ready before 2019.",60.0,95,2,0.9646912496029546
54703,Casa Santos Lima 2012 Opaco Red (Lisboa),"The wine is produced from old Alicante Bouschet and Sousão vines both of which contribute to the dark, almost black color. It is concentrated while with considerable acidity, tannins and a mouth- tingling juicy black currant character. The wood-aged, spicy wine needs to age much longer to even begin the round out, so don't drink before 2018.",40.0,91,2,0.9646794964954859
58853,Château Lamartine 2012 Cuvée Particulière Malbec-Tannat (Cahors),"While there are powerful tannins at work here, this wine is mainly full of rich black fruits that have a juicy side from the acidity. The addition of Tannat brings even more tannin to the wine while also giving it density and longevity. Drink from 2019. The wine comes from a long-time wine family that tended the few remaining Malbec grapes that survived phylloxera of late 1800s. Alain Gayraud is the current owner.",24.0,92,2,0.9646770955471142
104438,Château Lamartine 2012 Cuvée Particulière Malbec-Tannat (Cahors),"While there are powerful tannins at work here, this wine is mainly full of rich black fruits that have a juicy side from the acidity. The addition of Tannat brings even more tannin to the wine while also giving it density and longevity. Drink from 2019. The wine comes from a long-time wine family that tended the few remaining Malbec grapes that survived phylloxera of late 1800s. Alain Gayraud is the current owner.",24.0,92,2,0.9646770955471142
6541,Château de Chaintres 2015 Les Sables  (Saumur-Champigny),"This is a fine ripe wine. Ripe tannins and attractive red-berry fruits are right up front. A firm dry core suggests it will age although this wine is up for drinking now with its fine balance between acidity, structure and fruit.",25.0,90,2,0.9646717440035809
116493,Bouchard Père & Fils 2005 Premier Cru  (Pommard),"A blend from several premier cru vineyards in Pommard, here is a wine that exhibits just the right firm but dusty tannins of the appellation. But because it is 2005, the natural exuberance of the fruit is also there, lively red berries under the dry structure. It needs some aging, but already the richness is there, along with a smoky aftertaste.",66.0,91,2,0.9646588481885092
20317,Adega Cooperativa de Borba 2011 Reserva Red (Alentejo),"In the classic Portuguese tradition, this is a blend of four of the Alentejo's local grapes. Together they give big power and dark tannins. They also offer great black fruits, fresh acidity and a firm, very dry core. The wine needs to soften over the next several years, so drink from 2017.",18.0,90,2,0.9646569145878983
84522,Borges 2015 Quinta da Soalheira Vinhas Velhas Red (Douro),"The low-yield old vines of the quinta have produced a dense wine with firm tannins. Young and with good potential, the wine is a blend of four Douro grapes, dominated by Touriga Nacional and Tinta Roriz. Unoaked, it is rich and firm, all ripe blackberry fruits with a cut of acidity. Drink from 2018.",12.0,90,2,0.9646477242206013
79046,Château Bourseau 2011 La Croix de Bourseau  (Lalande de Pomerol),"This is a super cuvée from Bourseau with dense dark extracted tannins and concentrated fruits. It is rich, almost too rich, full of powerful fruits, black plum skins and a young firm structure. It will remain dry and tannic for several more years, so don't drink before 2020.",60.0,89,2,0.9646414071881325
103848,Château Lagrézette 2013 Red (Cahors),"This is a bold wine in all senses. It is packed with fruit, dry tannins and a dense texture from vines planted not long after Alain Dominique Perrin began Lagrézette's restoration in the '80s. The blend of 87% Malbec, 12% Merlot and 1% Tannat presents powerful tannins and generous fruitiness. This estate wine will be slow to develop and to reveal its full ripe potential, so drink after 2020.",45.0,93,2,0.9646332747159074
68794,Château de Fuissé 2013 Tête de Cru  (Pouilly-Fuissé),"This wine is ripe, smooth and rich. It has a generous feel to it, although never far from the more mineral, steely, terroir-driven character that makes good Pouilly-Fuissé. The top of the range from Château de Fuissé, this wine is selected from 30 different parcels giving an harmonious balance between richness and structure. Age the wine and drink from 2018.",44.0,92,2,0.9646215432329847
40153,Domaine Pinson 2012 Cuvée Authentique Les Clos Grand Cru  (Chablis),"Fermented and aged in six-year old wood for 24 months, this is a richly spicy wine. The wood is there to smell and taste, but it is the rich fruit that speaks. Yellow fruits are given weight by the mineral backdrop, while layers of acidity instill freshness. Drink this complex wine from 2018.",95.0,97,2,0.9646201100168454
4548,Quinta do Portal 2011 Mural Reserva Red (Douro),"The Reserva version of Mural makes a powerful statement. Dark in color and packed with concentrated fruit, it is full of tannins as well as brooding black-plum flavors. Spice and juicy acidity complete the ensemble. It's a solid wine that needs to age to soften the tannic structure. Drink from 2017.",12.0,91,2,0.9646084432361027
71194,Quinta do Portal 2011 Mural Reserva Red (Douro),"The Reserva version of Mural makes a powerful statement. Dark in color and packed with concentrated fruit, it is full of tannins as well as brooding black-plum flavors. Spice and juicy acidity complete the ensemble. It's a solid wine that needs to age to soften the tannic structure. Drink from 2017.",12.0,91,2,0.9646084432361027
113636,Château des Annereaux 2012  Lalande de Pomerol,"Owned by the Hessel family since the 15th century, this estate has produced a dense and solid Merlot-dominated wine. It is big and bold with ripe berry fruits and dark tannins. The black plum skin and berry flavors are concentrated and firm. It needs to age, so drink from 2018.",45.0,91,2,0.9646080867348671
111280,Domaine Richard Rottiers 2015  Moulin-à-Vent,"Produced from vines that are up to 80-years-old and now organic, this concentrated wood-aged wine is perfumed, rich and firmly structured. Dark tannins line the wine supporting the black plum and cherry fruits and acidity. Richard Rottiers, new on the scene in 2007, created a cru that is going to be a very fine wine. Drink from 2018.",21.0,94,2,0.964600862751973
64604,José Maria da Fonseca 2005 Domini Plus Red (Douro),"It's the French wood aging that gives this wine its Plus moniker. It brings out elegant perfumes, the black fruits rich and smooth, although there is always a core of Douro dry tannins. In its richness, it is possible to see a link with Port. On the finish, though, the acidity and dry tannins remind us of table wine.",40.0,91,2,0.9645992109518448
38407,Château Lamartine 2011 Expression Malbec (Cahors),"This is certainly powerful, maybe too much so. It has all the richness and density of ripe and perfumed Malbec, solid with structure, with dark plums and enormous concentration. It is 100% Malbec, aged in new French oak barrels, fulfilling the brand's theme of “one family, one terroir, one grape.” No question, this is a wine to age. Drink from 2020.",42.0,93,2,0.964598627792151
50740,Château des Arnauds 2012 Cuvée des Capucins  (Lalande de Pomerol),"Vines with an average age of 30 years give this wine good intensity that balances the firm, dark tannins. It's a powerful, concentrated Merlot-based wine, big and generous. Ripe plums and berries show strongly through the tannic structure. Give this wine until 2017 before drinking.",20.0,91,2,0.9645917880387512
7939,Quinta do Vale Meão 2014 Red (Douro),"The estate is owned by the Olazabal family, descendants of Antonia Ferreira who created this and many other estates in the 19th century. This is a major wine, ripe and full of rich tannins and concentrated fruit. It is always one of the longest-lived wines from the Douro and this vintage has the structure and the fruit weight to develop well. An attractive spicy, smoky character adds extra interest. Drink from 2022.",100.0,95,2,0.9645894522617354
15674,Companhia das Quintas 2013 Barão de Figueira Reserva Red (Beira Interior),"From vineyards at 2000 feet elevation, this is a rich and spicy wine that has a pure streak of fruit freshness and a firmly tannic core. It is perfumed from Touriga Nacional in the blend, with red berry and black plum flavors coming through strongly along, balanced by acidity. It will be better from 2017.",10.0,86,2,0.9645883004437619
110179,Château Montrose 2014  Saint-Estèphe,"This is a very fine wine showing a new level of quality at Montrose. With its almost velvet tannins inside the intense black fruits, the wine is rich, smooth and generous. Blackberry and black-plum fruits are to the fore along with the fine acidity and great structure. A wine to age for decades, it will be ready to drink from 2027.",135.0,97,2,0.9645858584439976
99153,Vieux Château des Combes 2014  Saint-Émilion,"Firm tannins and concentrated black fruit flavors set this wine up for long-term aging. It has a solid core that gives it dryness at this young stage. But the bold blackberry fruit and acidity will come through to produce a generous, balanced wine. Drink from 2021.",15.0,90,2,0.9645775361852668
96796,Château Trolliet Lafite 2009 Red (Côtes de Bergerac),"A classic Bordeaux-style blend, but mainly Merlot, this wine has a ripe feel, with a firm, dense structure. It has weight and ripe blackberry fruit, plus a fine line of acidity. Wait for two years, although it is drinkable now.",20.0,88,2,0.9645428550730989
70525,Château Grand-Puy-Lacoste 2014  Pauillac,"Firm with dark tannins, this is a structured wine. It is still reticent, likely to take several more years to show its fruit. It is dense with the black-plum fruit behind the firm tannins. With all this concentration, expect this wine to need at least until 2024 before drinking.",60.0,92,2,0.9645357314224785
79766,Domaine de Cause 2011 Notre Dame des Champs Malbec (Cahors),"Almost black in color, this prestige 100% Malbec cuvée is as intense as it is powerful. Dark and brooding, still very young, it shows its wood aging strongly. As it ages, this richness will mellow well to give a concentrated while stylish wine. This small-production wine is named after a statue of Notre Dame in the vineyards of this family estate taken over by daughter Martine and husband Serge Costes 20 years ago. Drink from 2019.",55.0,92,2,0.9645276029666557
34128,Herdade do Esporão 2011 Esporão Private Selection Red (Alentejo),"Fermented in open-top tanks, this dense and beautifully concentrated wine is rich and structured while remaining sophisticated. Although it is still young, it's supported by ripe, intense black fruits and balanced acidity. This has a long way to develop, so drink from 2018.",65.0,94,2,0.9645217965339461
10038,Chanson Père et Fils 2011  Corton,"This is a powerful wine with complex structure, dense fruits and a solid texture. It's dry, firm, dark and still very young. The core of the wine is still tannin, the black cherry fruit giving so much richness before the fresh acidity cuts in. Drink from 2018.",175.0,94,2,0.9644838468462147
103096,Quinta da Romaneira 2014 Touriga Nacional (Duriense),"Floral fruit gives this powerful wine a great lift, bringing out the tannins, the black fruits and acidity. Its structure is still young and packed with dark tannins, suggesting that this complex, rich wine needs further aging. Drink from 2019.",30.0,92,2,0.9644802932977908
20080,Nicolas Potel 2014 Les Petites Lolières Premier Cru  (Aloxe-Corton),"Just next door to the Corton Grand Cru vines, this vineyard can produce wines of equal quality. This wine certainly has something of the richness and structure, giving it concentration and longevity. Ripe red fruits are cut by dark tannins and equal acidity, allowing the wine to mature slowly and well. Drink from 2020.",65.0,94,2,0.9644763698153093
71839,J. Portugal Ramos 2006 Quinta da Viçosa T.M. Red (Alentejano),"The T is for Touriga Nacional, the Merlot for Merlot, and the two blend easily into a wine that revels in the perfumes and tight tannins of the Touriga and the smoothness of ripe Merlot. The fruit is black, dense, but not too powerful, leaving fresh ripeness as well as a dry, tannic structured core.",40.0,90,2,0.9644754499822549
12497,Fontes da Cunha 2012 Munda Alfrocheiro (Dão),"The local, high quality Alfrocheiro has produced a dark, brooding wine that has enormous potential. It has the beginnings of jammy fruit, ripe and juicy with blackberries. The structure is what gives it longevity, with a dense series of tannins that will need to soften. Great acidity at the end adds to the complexity. Drink from 2018.",50.0,93,2,0.9644562220518671
89595,E. Guigal 1998 La Mouline  (Côte Rôtie),"Even though the 42 months this wine has spent in new wood give it an intensely toasty character, the enormously soft, perfumed fruits and ripe, sweet flavors that go along with the wood produce a finely tuned, balanced wine that should age well over many years. As an expression of pure Syrah, there are few better.",175.0,96,2,0.9644285808203088
200,Quinta de Foz de Arouce 2013 Red (Beira Atlantico),"Wood aging gives this ripe blend of Baga and Touriga Nacional its richness and density. It's full of black fruit, toast and a touch of pepper. With ripe tannins and crisp acidity, it can easily age another year. Drink from 2018.",20.0,90,2,0.9644267051884546
111022,Château Tour Bayard 2014 L'Angelot  (Montagne-Saint-Émilion),"From a single parcel in this estate, this wine is a rich Merlot-dominated wine. It has dark tannins and plenty of juicy blackberry fruits that are deeply spiced by the wood aging. It is a full wine, ripe although with a fine streak of finishing acidity. Drink from 2019.",25.0,91,2,0.9644168456228559
58431,Roche de Bellene 2011  Bonnes-Mares,"This wine has great power along with magnificently rich fruit. Wood aging provides a judicious support to its fullness and opulence. Acidity, black cherries and red berry fruits come together with firm tannins. Combined they are already in balance, but the wine needs to wait. Drink from 2018.",480.0,96,2,0.9643910016980265
8340,Domaine des Terrisses 2015 Doux Mauzac (Gaillac),"This intensely fresh wine is a blend of Duras, Braucol and Syrah in a textured, stalky style that is tight and layered with tannins. It's certainly young, still bursting with fruit and needing to fill out as its tannins soften and its black currant fruit calms down. Then it will be a fascinating, complex wine, elegant and poised. Drink from 2018.",17.0,86,2,0.9643689950923997
74361,Domaines Devillard 2014 Domaine des Perdrix La Perrière Premier Cru  (Gevrey-Chambertin),"From vines situated just under the line of great Grand Cru vineyards, this is a structured wine. It is surprisingly under-powered for the appellation, although its balance is just right. So firm black-plum skins balance a combination of tannins and black-cherry fruits that are topped with acidity. Drink from 2020.",110.0,89,2,0.9643614626345592
49176,Domaine de Cause 2012 La Lande Cavagnac Malbec (Cahors),"Produced from the old vines of one of Cahor's emblematic estates, this is a dark, dense and concentrated wine. Full of black plum skins that are balanced with acidity, it is rich with black cherry and a smoky character from the wood aging. This 100% Malbec does need aging and should be drunk from 2019.",40.0,93,2,0.9643515817733932
109636,Blackett 2013 Vintage  (Port),"This is a brand, created in the 19th century that had almost disappeared until rescued in the last decade. This Vintage comes from 40 to 60-year-old vines in the Douro Superior, giving a wine with soft tannins and great fruit concentration. It is floral from the Touriga Nacional with fine acidity to balance the ripe, sweet fruit. Drink from 2025.",70.0,91,2,0.9643280514991557
14592,Quinta Vale Dona Maria 2013 Red (Douro),"Produced from a field blend of 41 different varieties of 60-year-old vines, this estate wine from Cristiano van Zeller is powerful and dense while having such style. Smoothly polished, rich and concentrated. The wine is perfumed, full of black plum skins and with light acidity at the end. Drink from 2020.",56.0,94,2,0.9642807654586099
68858,Quinta do Crasto 2010 Vintage  (Port),"Better known for its table wines, Quinta do Crasto still retains an important Port program. This big, dry and smoky effort fully justifies that. It is firmly structured and tannic, with a strong black-pepper character that is balanced by the solid structure and concentration.  Age over many years.",78.0,91,2,0.964272614955684
102741,Château Ponzac 2015 Eternellement Malbec (Cahors),"This serious, ageworthy wine is the top in the series of three wines from the Moinié estate. It's powerful and perfumed, with rich dark chocolate and superripe black plum and berry flavors. The tannins are still firm, showing its considerable potential. Wait until at least 2021 before drinking.",44.0,93,2,0.9642334918849085
115247,Château de Javernand 2015 Vieilles Vignes  (Chiroubles),"From the oldest vines on the estate, this is a rich and full-bodied wine. It has plenty of the bright, full concentration that comes from old vines. At the same time it has attractive layers of ripe plum and blackberry fruits. Let this cru wine age a little and drink from 2018.",25.0,89,2,0.9642221902950481
28064,La Chablisienne 2014 Château Grenouilles Grand Cru  (Chablis),"This small property with its own château lies within the lower portion of Vaudésir but is considered a Grand Cru in its own right. The wine—the flagship of the cooperative—is opulent, showing strong wood aging flavors that will soften with time. Ripe and generous with yellow fruit flavor, it also boasts a tight mineral acidity and crispness, making it a good candidate for cellaring. Drink from 2021.",89.0,95,2,0.964212027385106
39831,Companhia das Quintas 2012 Quinta do Cardo Red (Beira Interior),"With its dark color and firm tannins, this dense wine from 2,000-foot-high vineyards belies its light alcohol to give rich structure. It is fresh as well, with black currant juiciness coming through the spice and structure. It's still young, juicy and needs to age. Drink from 2015.",13.0,88,2,0.9642016649670762
39495,Quinta do Portal 2009 Grande Reserva Red (Douro),"Always a powerful wine, this has the added benefit of being produced from a fine vintage, yielding a hugely dense and concentrated bottling. Power comes from the ripe blackberry and black currant fruit and from the dark, firm tannins. Age this wine at least five years.",39.0,93,2,0.964201066528488
41080,Conceito Vinhos 2015 Unico Red (Douro),"Produced from old vines on the schist slopes of the upper Douro, this is an impressive wine from Carla Costa Ferreira and winemaker-daughter Rita Marques Ferreira. Dark tannins in this still-young wine bring out bitter chocolate flavors as well as enhancing the dense black fruits. Along with the rich structure and concentration, this superb wine has a sense of restrained authority and certainly the ability to age. Drink from 2021.",120.0,95,2,0.9641956466089955
21357,Quinta dos Murças 2011 Assobio Red (Douro),"Assobio is from a single vineyard in the Quinta dos Murças estate. A powerful, structured expression of Douro wine, it has black fruits, dark tannins, some subtle layers of wood aging and great concentration. Dark and richly fruity, it needs to mature before drinking. Wait until 2017.",13.0,94,2,0.9641828838171512
97628,Jean-Luc and Paul Aegerter 2012 Vieilles Vignes  (Savigny-lès-Beaune),"This firm wine still needs to shed its youthful structure of tannin and bring out the underlying ripe fruits. It has weight, hints of juicy acidity and a medium-term potential. The end shows some of the natural concentration from old vines.",52.0,88,2,0.9641449307393524
78345,Barrière Frères 2006 Grand Bâteau  (Bordeaux),"Showing new wood, this is a straight down the line red Bordeaux. The tannins are firm, maybe the wood gives a burnt character but the fruit comes through strongly, giving fresh, sweet blackberry juice flavors. A good, dry, but lively finish.",10.0,85,2,0.9641225929813636
35402,Wine & Soul 2013 Manoella Red (Douro),Vines aged 35 years and more go into this wine. It has great power and concentration while also having beautiful ripe fruit. Big-hearted berry flavors are balanced by some serious tannins that promise medium-term aging. Drink this wine soon from 2017 or even better wait until 2018.,22.0,92,2,0.9640578703576462
66392,DFJ Vinhos 2013 Scancio Reserva Red (Lisboa),"A structured, full wine, a blend of Syrah and Touriga Nacional, that has ripe black fruits that are beautifully perfumed. It layers this ripe fruit with intense acidity that gives the wine a fresh while full-bodied character. With a little more aging, this will be impressive. Drink from 2017.",15.0,89,2,0.964034951222906
25066,Château Clerc Milon 2012  Pauillac,"Now firmly in its new cellars, Clerc-Milon's wine is performing at the top of its form. This is a dense wine with juicy acidity as well as sweet tannins and ripe blackberry fruits. They give a ripe wine that is finely structured. The juicy aftertaste, typical of this vintage, is appealing although it does not detract from its power and longevity. Drink from 2022.",62.0,94,2,0.9636798699671224
20400,Jean-Luc Baldès 2007 Clos Triguedina Probus Malbec (Cahors),"Despite the age, the color of this wine is still impressively vibrant and the ripe fruit and dense structure both speak of a wine that is still developing even nine years later. Such is longevity of a great Malbec. Blackberry fruit flavors charge through this wine that's reached the point of balance with the tannins. Drink now, although the wine will still be developing in 2018.",68.0,93,2,0.9636357441843478
28189,Domaine de Leyre-Loup 2015 Réserve Louis Leyre-Loup  (Morgon),"Aged 18 months in older wood barrels, this wine is bold and rich, while also stylish and balanced.The firm layer of tannins comes from the smoky wood aging as well as from the rich fruits. Concentrated and firm at this stage, the wine needs time. Drink from 2019.",26.0,90,2,0.9634640557758402
89607,Delas Frères 1999 Les Bessards  (Hermitage),"Old vines in the Les Bessards vineyard on the Hermitage hill have offered up a majestic wine that has considerable power. With its strong, firm tannins and intense, brooding dark fruits, this is a wine that has obviously been made to last. With little use of new wood for this wine (only 10%), the structure and the complexity come entirely from the enormously ripe fruit and traditional fermentation.",98.0,94,2,0.9634512151699033
93606,Colinas do Douro 2015 Barquinha Reserva Red (Douro),"Produced from old vines, this blend of Touriga Nacional, Touriga Franca and Tinta Roriz is rich and dense. It has firm tannins at this young stage although it is obviously going to become a generous rich wine as it develops. It has a fine future of complex structure and fruit. Drink from 2019.",20.0,91,2,0.9634159897804874
39772,Barros 1996 Colheita Tawny  (Port),"Compared to a 20-year-old tawny (which is a blend of wines to give an approximate average), this 20-year old Colheita is completely from this lesser vintage Port year although one that produced some attractive fruity wines. There is a balance between red fruits and wood tannins that have produced a wine that is on the sweeter side for a tawny, and delicious to drink now.",52.0,91,2,0.9633859174578441
70539,Robert Perroud 2015 Foudre No 5  (Côte de Brouilly),"Originally from a single wooden vat (number five), the wine is a selection from a parcel of 55-year-old vines. It is concentrated and dense, showing considerable aging potential. Dark fruits, acidity and spice come together to produce a rich, concentrated wine. Drink from late 2017.",22.0,92,2,0.9633828794861713
113353,Quinta Seara d'Ordens 2012 Reserva Vinhas Velhas Red (Douro),"Produced from a selection of old vines, the wine is structured and dense. It has powerful tannins that are integrated with the dark black fruits and mineral acidity. This is a serious, concentrated wine, solid with its firm structure and with a good future. Drink from 2018.",25.0,93,2,0.9633775381494469
34910,Louis Latour 2014 Cuvée Héritiers Latour  (Chambertin),"Powerful and complex, this dark wine comes from vines at the heart of appellation, rich and dense. It offers the potential of great fruit, rich acidity and considerable structure, and will develop giving richness and long aging. Drink from 2023.",350.0,95,2,0.963354877442146
35124,Château du Cèdre 2011 Le Cèdre Malbec (Cahors),"One of the finest wines to come out of Cahors, this is so stylish. Of course, it has power, intense fruit and acidity. At the same time, balanced richness allied to solid tannins and ripe black fruits single it out. It needs considerable aging to soften the tannins that are still so exuberant. Drink from 2018.",73.0,94,2,0.963346207247743
43760,Castello d'Alba 2012 Vinhas Velhas Grande Reserva Red (Douro),"Rui Madeira's flagship red is a formidable, powerful wine. It has intense tannins that are surrounded by dark fruits and rich, juicy acidity. The core is dry, concentrated and dense, and the wood aging shows against the background of ripe fruits, promising good aging potential. Drink from 2018.",23.0,92,2,0.9633456077316064
116259,Casca Wines 2011 Monte Cascas Grande Reserva Red (Douro),"Old vines in a field blend give a rich structured wine that has dark tannins and powerful black fruits. It is firm, very concentrated with dense fruit as much as dense tannins. This wine could still age another few months, so drink from 2017.",39.0,93,2,0.963343852511077
71031,Domaine Feuillat-Juillot 2013 Les Jardins Premier Cru  (Montagny),"This rich, deliciously fruity wine combines structure and ripe layers of yellow fruits. Full in the mouth, it has a textured, spicy edge over the juicy acidity and fruitiness. It is ready to drink, but with its tight texture is likely to age well, so better to wait until 2017.",28.0,89,2,0.9633406382286456
105569,Château du Cèdre 2012 Cèdre Héritage Malbec (Cahors),"From one of the top estates in Cahors, this complex, dense wine is both structured and packed with great fruit. At the moment, the tannins are in charge, big, bold and dense. Over the next few years the opulent black fruits will come out strongly, bringing richness along with impressive concentration. Drink from 2019.",20.0,94,2,0.9633238265235168
74365,Maison Stéphane Brocard 2014 Closerie des Alisiers Vieilles Vignes  (Marsannay),"Stéphane Brocard is based in Marsannay the northernmost vineyard in Burgundy's Côte d'Or. This wine comes from two small parcels with 35-year-old vines. It is already fruity and attractive, although the tannins do promise aging. Crisp with the pure acidity of the vintage, it will develop well and should be drunk from late 2017.",35.0,89,2,0.9633221722595775
78511,Maison Stéphane Brocard 2014 Closerie des Alisiers Vieilles Vignes  (Marsannay),"Stéphane Brocard is based in Marsannay the northernmost vineyard in Burgundy's Côte d'Or. This wine comes from two small parcels with 35-year-old vines. It is already fruity and attractive, although the tannins do promise aging. Crisp with the pure acidity of the vintage, it will develop well and should be drunk from late 2017.",35.0,89,2,0.9633221722595775
23179,Clau de Nell 2014 Cabernet Franc (Anjou),"This is a rich, smoky red-fruit-flavored wine. One of three wines produced by the estate that was created by the late Anne-Claude Leflaive of Domaine Leflaive in Burgundy, it is made from biodynamically grown grapes. Wood aged, it shows spice as well as the cool fruitiness that gives the wine both its crispness and aging potential. Drink from 2018.",50.0,91,2,0.963321889936931
81162,Rui Roboredo Madeira 2012 Castello d'Alba Limited Edition Red (Douro),"The rich fruit and tannins are immensely dense and concentrated. Black plums and the darkest structure give promise for long-term aging. Produced from a field blend of old vines, this is an impressive wine that speaks strongly of the schist soil and ripe grapes. Drink from 2020.",30.0,93,2,0.9633209448004195
71273,Boas Quintas 2015 Fonte do Ouro Reserva Red (Dão),"This opulent blend of all four Dão grapes (Touriga Nacional, Tinta Roriz, Alfrocheiro and Jaen) is structured, full of tannins and sports a dry core. Its black fruits are in balance with this bold structure, giving a wine that is solid and concentrated, and still needing some aging. Drink from late 2018.",19.0,89,2,0.9633190940499755
102957,Quinta do Noval 2011 Nacional Vintage  (Port),"A powerful and ripe wine, strongly influenced by its tannins, super ripe black fruit and great structure. It has all the hallmarks of a long-lived vintage Port—very rich, while densely textured and firm. This is an amazing, impressive, concentrated wine, with huge potential. From a parcel of ungrafted vines at Noval.",650.0,100,2,0.963317024017056
94769,Quinta do Portal 2014 Reserva Red (Douro),"This reserve wine is a ripe and smooth blend of Touriga Nacional, Tinta Roriz and Touriga Franca. New wood aging for nine months has brought out the ripeness of the fruit and added a spicy edge. Still young, its black fruit and structure need further developing. Drink from 2019.",28.0,92,2,0.9633134150107775
