,title,description,price,points,lda_label,7
44134,La Cappuccina 2010 Arzimo  (Recioto di Soave),"Made with 100% Garganega, this amber-colored wine features floral aromas of dried white spring flower, peach blossom and stone fruit. On the palate, rosemary and honey accents add interest to ripe yellow peach. It closes on a note of white toasted almond.",28.0,89,7,0.960860672182974
773,Fattoria La Rivolta 2015 Taburno Fiano (Sannio),"Scents of pressed white flower, orchard fruit, smoke, citrus and a whiff of nut lead the nose on this savory white. The round, medium-bodied palate offers mature pear, pineapple, peach and hazelnut while a note of flinty mineral lifts the finish.",25.0,90,7,0.9608605698598007
48801,Marchesi Incisa della Rocchetta 2015 Felice  (Moscato d'Asti),"Aromas of yellow stone fruit, chopped herb and white flower lead the nose. The savory creamy palate doles out juicy peach, candied nectarine zest, sage and mineral alongside a softly foaming perlage. Fresh acidity brightens the rich flavors.",20.0,90,7,0.9608597712533673
58380,Villa Canestrari 2012 Auge Riserva  (Soave Superiore),"Aromas of candied fruit, vanilla and toasted oak lead the nose. The firm palate offers dried yellow peach, mature yellow apple, lemon drop, toast and vanilla alongside soft acidity. It closes on a note of bitter almond.",21.0,88,7,0.9608594315458993
80411,Ottella 2015  Lugana,"Honeysuckle, white stone fruit and honeydew melon scents are at the fore along with a whiff of tomato leaf. The bright, juicy palate is full of white peach, mature apple and a white almond note while fresh acidity perks up the creamy flavors.",19.0,89,7,0.9608565330770064
6733,Barone Pizzini 2011 Naturae Sparkling (Franciacorta),"A blend of 70% Chardonnay and 30% Pinot Nero, this elegant wine opens with an alluring fragrance of white flowers and stone fruit. Made with no dosage, the linear palate offers juicy yellow apple, citrus, toasted almond and a hint of spice. A refined perlage accentuates the mineral finish.",45.0,92,7,0.959086856084949
15261,Barone Pizzini 2011 Naturae Sparkling (Franciacorta),"A blend of 70% Chardonnay and 30% Pinot Nero, this elegant wine opens with an alluring fragrance of white flowers and stone fruit. Made with no dosage, the linear palate offers juicy yellow apple, citrus, toasted almond and a hint of spice. A refined perlage accentuates the mineral finish.",45.0,92,7,0.959086856084949
21255,La Tordera 2016 Alnè Extra Dry  (Prosecco Treviso),"Creamy and refined, this offers aromas of fragrant wild flower, spring blossom and white stone fruit. The silky palate doles out white peach, yellow apple and candied lemon drop alongside a foaming mousse and fresh acidity.",16.0,88,7,0.9590864592197056
77905,Al-Cantàra 2015 Occhi di Ciumi  (Etna),"Delicately scented, this offers subtle aromas of beeswax, yellow stone fruit, Spanish broom and a whiff of Mediterranean scrub. The vibrant elegant palate doles out yellow apple, nectarine and candied lemon drop alongside bright acidity. A savory saline note lingers on the finish.",20.0,89,7,0.9590862022665906
72055,Barone Pizzini 2010 Nature Sparkling (Franciacorta),"Expressive aromas of white flower, acacia, citrus and pear float from the glass of this elegant and organic sparkling wine. The lively palate delivers mature yellow apple, lemon zest, bread crust and toasted almond alongside a silky mousse and vibrant acidity.",46.0,91,7,0.959086063029786
109328,Fiegl 2014 Sauvignon (Collio),"Intense aromas of tomato vine, chopped mint, basil and sage lead the nose. The savory, linear palate presents citrus zest, yellow stone fruit, aromatic herb and mineral alongside vibrant acidity that leaves a tangy finish.",17.0,90,7,0.959085979222477
20111,Lo Sparviere 2007 Extra Brut Chardonnay (Franciacorta),"Made entirely with Chardonnay, this pretty sparkler opens with aromas of white flower, peach and citrus backed up by a whiff of bread crust. The vibrant palate delivers Bartlett pear, mature apple, lemon zest and toasted almond alongside a soft perlage.",45.0,89,7,0.9590859469731563
78632,Vignamato 2015 Versiano  (Verdicchio dei Castelli di Jesi Classico Superiore),"Aromas of white spring flower, honeydew melon and citrus lead the way. The savory palate doles out white peach, juicy tangerine, aromatic herb and white almond alongside tangy acidity. A saline note closes the finish.",15.0,90,7,0.959085914703013
39733,Pelassa 2015 San Vito  (Roero),"Delicately fragrant, this offers scents of citrus blossom, white wild flower and yellow stone fruit. The soft, round palate presents creamy peach, nectarine, white almond and a hint of mineral alongside fresh acidity.",19.0,88,7,0.9590856538290221
89788,Bisol 2016 Crede Brut  (Valdobbiadene Prosecco Superiore),"Enticing scents of white flowers and citrus blossom lead the nose of this elegant wine. Silky and crisp, the bright palate delivers yellow apple, pear and a tangy hint of tangerine, framed in vibrant acidity and a polished perlage.",21.0,92,7,0.9590853356526968
27241,Terre di San Venanzio Fortunato 2014 Millesimato  (Valdobbiadene Prosecco Superiore),"Jasmine, wisteria and dried herbs aromas mingle in the glass while the creamy palate offers ripe white peach, yellow apple, pear and a note of candied nectarine zest. Bright acidity and a frothy mousse offset the rich flavors and carry through to the white almond finish.",20.0,90,7,0.959084970803107
47680,Nino Franco 2015 Primo Franco Dry  (Valdobbiadene Prosecco Superiore),"Aromas of fragrant white flower, chopped herb and white stone fruit jump out of the glass while the creamy palate presents juicy yellow peach, mature green apple and a note of candied nectarine zest. A soft foaming mousse accompanies the rich flavors.",29.0,90,7,0.9590845776393081
81179,Jermann 2012 Vintage Tunina White (Venezia Giulia),"A blend of Chardonnay, Sauvignon, Ribolla Gialla, Malvasia and Picolit, this stunning wine offers enticing scents of wildflower, citrus and ripe orchard fruit. The radiant palate delivers white peach, lemon zest, yellow apple and mineral while bright acidity provides impeccable balance. Drink through 2020.",70.0,93,7,0.9590845330302166
73743,Russiz Superiore 2012 Riserva Sauvignon (Collio),"Structured and alluring, this opens with yellow stone fruit, tomato vine and chopped herb aromas. The enveloping palate doles out juicy yellow peach, grapefruit and savory thyme notes while tangy acidity lends balance.",39.0,90,7,0.9590843723023071
97795,Russiz Superiore 2012 Riserva Sauvignon (Collio),"Structured and alluring, this opens with yellow stone fruit, tomato vine and chopped herb aromas. The enveloping palate doles out juicy yellow peach, grapefruit and savory thyme notes while tangy acidity lends balance.",39.0,90,7,0.9590843723023071
81043,Mionetto 2014 Rive di Santo Stefano Brut Millesimato  (Valdobbiadene Prosecco Superiore),"Enticing scents of jasmine, wisteria and white stone fruit lead the way. The vibrant palate doles out green apple, juicy pear and white peach accompanied by a soft mousse. A white almond note closes the crisp finish.",22.0,90,7,0.959083953734532
105883,Baracchi 2012 Brut Metodo Classico Trebbiano (Vino Spumante),"Aromas of ripe yellow pear, toasted bread crust and a whiff of candied lemon drop slowly emerge on the nose. The rich, deeply colored palate doles out pastry cream, nectarine zest and walnut. Tangy acidity brightens the creamy flavors.",25.0,88,7,0.9590833839746096
83834,Sandro de Bruno 2015 Colle di Montecchia di Crosara  (Soave Colli Scaligeri),"Yellow flower, ripe orchard fruit and aromatic herb aromas take center stage while the ripe, round palate offers mature yellow apple and candied lemon notes. A hint of bitter almond finish marks the close.",19.0,87,7,0.9590826155232399
4430,Pala 2014 Stellato  (Vermentino di Sardegna),"Heady aromas of yellow field flower, dried Mediterranean herb and a whiff of tropical fruit lead the nose. The juicy palate delivers ripe pear, peach, pineapple and wild fennel. Fresh acidity lifts up the creamy finish.",30.0,91,7,0.9590825434065893
81824,Pala 2014 Stellato  (Vermentino di Sardegna),"Heady aromas of yellow field flower, dried Mediterranean herb and a whiff of tropical fruit lead the nose. The juicy palate delivers ripe pear, peach, pineapple and wild fennel. Fresh acidity lifts up the creamy finish.",30.0,91,7,0.9590825434065893
3723,Fratelli Berlucchi 2011 Freccianera Brut Vintage Metodo Classico Sparkling (Franciacorta),"Toasted bread crust, citrus blossom, honey and a balsamic note are some of the aromas you'll find on this wine which is a blend of Chardonnay, Pinot Bianco and Pinot Nero. The palate offers Golden Delicious apple, nectarine, hazelnut and dried herb alongside firm, persistent bubbles.",40.0,90,7,0.9590824710544403
93705,Attems 2008 Cicinis White (Collio),"From the Frescobaldi's wine venture in northeast Italy, Cicinis is a rich and sophisticated blend of white grapes (Sauvignon, Friulano and Pinot Bianco) that delivers toasted almond, apricot, pineapple and freshly baked piecrust. This luscious, oak-driven white would pair with risotto, chicken or lobster.",40.0,91,7,0.9590822054679309
101389,Celli 2015 I Croppi Albana (Romagna),"Combining ripe fruit and freshness, this sunny white delivers aromas of yellow flower and yellow stone fruit. Mirroring the aromas, the enveloping palate offers juicy apricot, candied ginger and citrus zest. Bright acidity lifts the rich flavors while a hint of almond closes the finish.",15.0,89,7,0.9590821726017456
89759,Il Roncal 2006 Vigneti Montebello di Fornalis Sauvignon (Colli Orientali del Friuli),"Here is a creamy, rich Sauvignon with tones of mature yellow fruit, peach and melon. There are fresh almond accents and notes of dried herbs that add an interesting aromatic layer. Pair it with roasted radicchio or creamy asparagus soup.",21.0,87,7,0.9590820531065894
1219,Feudo Montoni 2016 della Timpa Grillo (Sicilia),"Spanish broom, yellow stone fruit and citrus zest aromas take shape in the glass. Lively acidity carries juicy nectarine, intense lemon, thyme, pineapple and Mediterranean herb flavors into the round, juicy finish.",18.0,90,7,0.9590820401753519
10489,Weingut Niklas 2012 Sauvignon (Alto Adige),"Polished and crisp, this opens with aromas of exotic fruit accompanied by whiffs of celery, slate and hay. The juicy palate delivers creamy white peach and green melon accented with mineral notes and balanced by fresh acidity. Omniwines Distribution, Astor Wines.",23.0,90,7,0.9590817979987342
19311,Conti Formentini 2013 Caligo Sauvignon (Collio),"It leads with classic varietal aromas of stone fruit, crushed tomato vine and dried hay. The round palate delivers white peach, cantaloupe, and tropical fruit edged with notes of sage and mineral. Pair this with dishes based on asparagus.",20.0,89,7,0.9590811566815648
15801,Cà Lojera 2012 Riserva del Lupo  (Lugana),"This structured white displays enticing aromas of beeswax, Spanish broom, acacia and chamomile. The round, structured palate offers mature apricot, juicy nectarine peel, yellow peach and Bartlett pear, with firm acidity. Savory herb and energizing mineral sensations signal the close.",29.0,92,7,0.9590806295594272
49394,Cà Lojera 2012 Riserva del Lupo  (Lugana),"This structured white displays enticing aromas of beeswax, Spanish broom, acacia and chamomile. The round, structured palate offers mature apricot, juicy nectarine peel, yellow peach and Bartlett pear, with firm acidity. Savory herb and energizing mineral sensations signal the close.",29.0,92,7,0.9590806295594272
19646,La Boatina 2015 Pinot Grigio (Friuli Isonzo),"Subdued aromas of yellow flower, orchard fruit and a whiff of nut lift out of the glass. The palate seems rather evolved, offering suggestions dried citrus zest and a hint of baked yellow apple. It closes on a bitter almond note.",22.0,86,7,0.959080254501483
15014,Perla del Garda 2011 Vendemmia Tardiva  (Lugana),"Made from the Turbiana grape, this dessert wine conveys aromas of apricot, mineral, toasted breadcrumbs and vanilla. The rich palate delivers ripe but restrained yellow peach, honey, roasted almond, and candied ginger alongside fresh acidity that gives this a clean finish.",31.0,89,7,0.9590802256556712
87575,Barberani 2012 Luigi e Giovanna  (Orvieto Classico Superiore),"This structured white opens with aromas of tropical fruit and sweet baking spice. The round palate offers mature peach, baked apple, toast and oak-driven spice. The finish closes with butterscotch and bitter nut.",50.0,88,7,0.9590801996616068
18197,Tenuta Sarno 1860 2015  Fiano di Avellino,"A few swirls of the glass release alluring smoky flint, hazelnut, citrus and dried Mediterranean herb aromas. That savory mineral quality carries over to the bright, tangy palate, underscoring ripe pear, lemon, apple and thyme honey flavors.",28.0,91,7,0.9590799313204067
61032,Tenuta Sarno 1860 2015  Fiano di Avellino,"A few swirls of the glass release alluring smoky flint, hazelnut, citrus and dried Mediterranean herb aromas. That savory mineral quality carries over to the bright, tangy palate, underscoring ripe pear, lemon, apple and thyme honey flavors.",28.0,91,7,0.9590799313204067
68577,Russiz Superiore 2012 Horus White (Venezia Giulia),"A blend of 90% Picolit, 5% Sauvignon and 5% Friulano, this opens with aromas that recall dried yellow peach, candied ginger and a hint of exotic spice. Made with dried grapes, the rich creamy palate delivers apricot jam, baked pear and hint of acacia honey.",44.0,90,7,0.9590782128659614
43803,Ronco dei Tassi 2014 Fosarin White (Collio),"Alluring scents of orchard fruit, nut and lemon drop lead the nose on this blend of Pinot Bianco, Friulano and Malvasia. The bright palate shows chopped herb, yellow apple, herb and mineral alongside vibrant acidity. A hint of almond signals the finish.",26.0,89,7,0.9571387728708713
40508,Principe di Corleone 2015 Pollara Grillo (Sicilia),"Delicate scents of lemon blossom, spring wild flower and citrus waft out of the glass. The vibrant, easygoing palate doles out nectarine, aromatic herb, white peach and a mineral note alongside bright acidity.",13.0,88,7,0.9571384554350412
96445,Braida di Giacomo Bologna 2015 Vigna Senza Nome  (Moscato d'Asti),"Aromas of yellow stone fruit and chopped Mediterranean herb lead the nose on this fragrant sparkler. The frothy palate doles out juicy yellow peach, mature apricot, thyme and a hint of candied tangerine zest alongside fresh acidity.",18.0,90,7,0.9571382470366709
26980,Abbazia di Novacella 2014 Praepositus Riesling (Alto Adige Valle Isarco),"This radiant wine opens with heady aromas of white flower, honey, beeswax and citrus zest. The elegant palate shows class and pedigree, offering nectarine, aromatic herb and white stone fruit alongside lively acidity. An energizing mineral note closes the lingering finish.",29.0,92,7,0.9571377436998825
24133,Castelvecchio 2015 Malvasia (Friuli),"This linear, mineral-driven white opens with intriguing sea breeze, herb and field flower scents. The elegant palate offers citrus zest, yellow stone fruit and toasted almond flavors, alongside fresh acidity.",20.0,88,7,0.9571377087479905
77918,Collavini 2014 Broy White (Collio),"Made with Friulano, Chardonnay and Sauvignon, this offers aromas of white flower, tropical fruit, tomato leaf and citrus. The bright linear palate offers yellow peach, candied lemon zest and dried herb alongside tangy acidity.",35.0,89,7,0.9571375285990644
51063,Contadi Castaldi 2006 Dosaggio Zero Sparkling (Franciacorta),"This pretty 50-50 blend of Chardonnay and Pinot Nero delivers bright aromas of citrus fruit, apricot, almond and yellow rose. The sparkler offers a smooth, creamy mouthfeel with a touch of piquant spice and mature fruit flavors on the close.",35.0,90,7,0.9571370171267001
18192,Selva Capuzza 2016 Selva  (Lugana),"Fragrant and fresh, this vibrant wine offers alluring scents field flower and white stone fruit scents. The creamy palate delivers white peach, honeydew melon and citrus flavors, brightened with crisp acidity.",33.0,91,7,0.9571367335939062
61027,Selva Capuzza 2016 Selva  (Lugana),"Fragrant and fresh, this vibrant wine offers alluring scents field flower and white stone fruit scents. The creamy palate delivers white peach, honeydew melon and citrus flavors, brightened with crisp acidity.",33.0,91,7,0.9571367335939062
36445,Enrico Serafino 2011 Brut Sparkling (Alta Langa),"A blend of 80% Pinot Nero and 20% Chardonnay, this vibrant sparkler offers delicate, appealing aromas of apple, mature pear, toast and bread crust that carry over to the expressive palate along with a note of citrus zest. An elegant continuous perlage accompanies the creamy flavors while a note of toasted hazelnut wraps up the finish.",24.0,90,7,0.9571365605943044
9959,Bolla 2015 Tufaie  (Soave Classico),"Aromas of ripe orchard fruit, pressed flower and a whiff of citrus zest take center stage on this enjoyable white. The bright palate offers golden apple and pear while a note of bitter almond closes the finish.",15.0,87,7,0.9571364929930504
39750,Battaglio 2015 Piasi  (Roero),"This is delicately scented with aromas suggesting white spring wild flower and a hint of white stone fruit. The soft, fresh palate offers Bartlett pear, juicy citrus and yellow peach while a note of bitter hazelnut closes the finish.",22.0,88,7,0.9571361977275268
55773,Ruggeri & C. 2016 Vecchie Viti Brut  (Valdobbiadene Prosecco Superiore),"Aromas of white spring flower, mint and orchard fruit lead the way. Bright and silky, the refined palate delivers yellow apple, peach and Bartlett pear set against crisp acidity and a refined perlage.",50.0,90,7,0.9571360219257152
115944,Ruggeri & C. 2016 Vecchie Viti Brut  (Valdobbiadene Prosecco Superiore),"Aromas of white spring flower, mint and orchard fruit lead the way. Bright and silky, the refined palate delivers yellow apple, peach and Bartlett pear set against crisp acidity and a refined perlage.",50.0,90,7,0.9571360219257152
80412,Pasini San Giovanni 2015 Il Lugana Biologico  (Lugana),"Made with organically farmed grapes, this offers aromas of tropical fruit and white stone fruit. The round, juicy palate doles out white peach, yellow apple and a mineral note with a pleasantly bitter almond finish. Tangy acidity brightens the creamy flavors.",22.0,89,7,0.9571360143646577
92691,Lis Neris 2012 La Vila Friulano (Friuli Isonzo),"Pressed white flower, nut and dried apricot lead the nose. The firm, structured palate offers baked yellow peach, candied citrus zest, toasted almond and mineral alongside bright acidity.",28.0,89,7,0.957135910506241
102275,Marangona 2012 Trecampane  (Lugana),This polished wine opens with delicate white floral aromas and hints of stone fruit. The savory but elegant palate delivers white peach and lemon accented with almond and mineral notes. It's a subtle wine that shows true elegance.,19.0,92,7,0.9571358455916638
21538,Cappella Sant'Andrea 2015  Vernaccia di San Gimignano,"Aromas suggesting pressed yellow flower, dried stone fruit and a whiff of toasted nut carry over to the straightforward palate. A hint of almond underscores yellow apple and a citrus note while tangy acidity lends freshness.",19.0,87,7,0.9571358064890726
24345,Inama 2009 Vigneto du Lot  (Soave Classico),"This gorgeous Soave Classico boasts barrique-inspired aromas of toasted almond and vanilla cream with loads of mature melon, peach, apricot and honey. The wine opens with a bright golden color and offers a silky, smooth feeling on the close.",30.0,92,7,0.9571356772908206
4463,Cantina Cortaccia 2009 Brenntal Riserva Gewürztraminer (Alto Adige),"Here's a gorgeous wine to pair with foie gras or pâté. A Riserva expression of Gewürztraminer, it opens with a bright golden color and segues to intense aromas of honey, candied peach, yellow rose, lemon curd and natural rubber. In the mouth, the wine is rich, opulent and long-lasting.",23.0,90,7,0.9571352595581009
83983,Castello della Sala 2014 San Giovanni della Sala  (Orvieto Classico Superiore),"Heady aromas of citrus blossom, tropical fruit and yellow stone fruit lead the way. The fresh, enjoyable palate doles out apricot, pineapple, nectarine and a hint of chopped herb alongside lively acidity.",25.0,91,7,0.9571351588817079
106724,Castello di Neive 2015 Montebertotto Arneis (Langhe),"Pretty scents of fragrant white wild flower and white stone fruit lift out of the glass. On the round, straightforward palate, fresh acidity offsets ripe Bosc pear, lemon zest and a hint of hazelnut.",20.0,87,7,0.9571349405015547
13042,Villa Matilde 2015  Greco di Tufo,"This offers aromas of yellow stone fruit, chopped herb and a whiff of white almond. The round, juicy palate shows apricot, white peach, candied orange zest and a mineral note. Fresh acidity brightens the ripe flavors.",19.0,89,7,0.9571342118974917
15483,Gradis'ciutta 2013 Sauvignon (Collio),"Structured but polished, this vibrant wine has aromas of dried hay, honeydew melon and a touch of balsamic herbs. The succulent palate delivers juicy white peach, white grapefruit and mineral alongside fresh acidity.",20.0,89,7,0.9571336604299323
98501,Marangona 2015  Lugana,"Aromas of white spring flower, mature orchard fruit and a whiff of graphite float out of the glass. The fresh, concentrated palate doles out ripe white peach, mature Granny Smith and Bosc pear while mineral and almond notes back up the finish.",18.0,92,7,0.9571335090847223
106080,Villa Raiano 2013  Fiano di Avellino,"Smoky mineral, Mediterranean herb, stone fruit and flint aromas lead the nose on this polished, vibrant wine. The linear palate doles out white peach, mint, sage, lemon zest and energizing mineral alongside firm acidity.",23.0,90,7,0.9571325324944657
94180,La Mormoraia 2014 Riserva  (Vernaccia di San Gimignano),"Aromas of white spring flower, oak-driven vanilla and a whiff of white stone fruit lead the nose. The oak sensations follow through the somewhat lean palate, along with pear and a confectionery note. It closes on a note of bitter almond.",20.0,87,7,0.957132376578805
112378,Tenuta delle Terre Nere 2014 Calderara Sottana Bianco  (Etna),"Aromas of Spanish broom, citrus blossom, ripe orchard fruit and oak slowly emerge on this. Oak carries over to the linear palate along with toast, yellow apple and nectarine zest. A bitter almond note closes the drying finish.",36.0,88,7,0.9571323397385642
94168,Elena Walch 2008 Castel Ringberg Riserva Chardonnay (Alto Adige),"This gorgeous Riserva Chardonnay shows modern oak touches of vanilla and toasted almond backed by apricot, honeysuckle and creamy lemon mousse. It's a thick, structured white wine with a creamy finish that would pair with chicken, shellfish or pork.",36.0,91,7,0.9571322676376265
17287,Russiz Superiore 2012 Sauvignon (Collio),"It boasts classic varietal aromas of crushed tomato vine, stone fruit and honeydew melon. The palate delivers white peach, cantaloupe and mineral accented with mint, thyme and rosemary notes that give depth. An elegant, compelling wine.",26.0,94,7,0.9571310024360301
61110,Tiefenbrunner 2014 Au Chardonnay (Alto Adige),"Made entirely from Chardonnay, this opens with aromas of toasted oak, yellow apple, and roasted hazelnut. The round medium-bodied palate delivers mature Abate Fetel pear, toasted walnut and a hint of ginger. Fresh acidity lifts the lingering finish.",100.0,89,7,0.9571301716922256
62438,Livio Felluga 2014 Pinot Grigio (Collio),This opens with hushed aromas that recall pressed white flower and orchard fruit. The rather lean palate shows raw yellow peach and a touch of acacia honey alongside bracing acidity. A note of bitter almond and a hint of mineral mark the finish.,25.0,86,7,0.9571296224753177
59462,Niedermayr Josef 2009 Hof Zu Pramol White (Alto Adige),"A 50-50 blend of Pinot Bianco and Chardonnay, this offers enormous intensity both in terms of its aromas and its natural structure. It shows soft, enduring tones of stone fruit, honey and exotic fruit, and there's a bright touch of acidity on the close that pulls the wine nicely together.",27.0,90,7,0.9571252540136734
26024,Gancia 2011 Cuvéè 24 mesi Metodo Classico Moscato (Asti),"Made with Moscato, this sparkling dessert wine opens with aromas of fragrant white flower, apricot and a note of chopped herb. The foaming palate offers dried apricot, yellow peach and candied nectarine zest while a lemon drop note signals the close.",30.0,89,7,0.9549974356314157
112020,Gancia 2011 Cuvéè 24 mesi Metodo Classico Moscato (Asti),"Made with Moscato, this sparkling dessert wine opens with aromas of fragrant white flower, apricot and a note of chopped herb. The foaming palate offers dried apricot, yellow peach and candied nectarine zest while a lemon drop note signals the close.",30.0,89,7,0.9549974356314157
111165,Tenuta Roveglia 2015 Wighel  (Lugana),"Delicately scented, this opens with aromas of white spring flower, orchard fruit and a whiff of Mediterranean herb. On the creamy palate, an energizing mineral vein underscores golden apple, juicy white and peach and nectarine.",18.0,92,7,0.954996401217616
1258,Tercic 2013 Ribolla Gialla (Collio),"This lively white opens with aromas of peach blossom, crushed stone and whiff of toasted nut while the linear palate shows yellow peach, lemon zest and vibrant acidity. A mineral note closes the finish.",27.0,88,7,0.9549961742919294
83464,Bracco 2013 La Mont-Brach White (Collio),"This blend of 50% Friulano, 25% Sauvignon and 25% Malvasia opens with aromas of apple, crushed rock, chamomile flower and a whiff of tomato vine. The tense, tangy palate offers white peach, citrus zest, fennel and mineral. An almond note accents the finish.",25.0,89,7,0.9549958065526247
24122,Selva Capuzza 2013 Menasasso Riserva  (Lugana),"This wine opens with toasted nut, dried herb and citrus zest aromas. On the linear, lean palate, thyme and mineral notes back up yellow apple flavors, with lively acidity. It closes on a bitter almond note.",19.0,88,7,0.9549953950729467
92808,Selva Capuzza 2013 Menasasso Riserva  (Lugana),"This wine opens with toasted nut, dried herb and citrus zest aromas. On the linear, lean palate, thyme and mineral notes back up yellow apple flavors, with lively acidity. It closes on a bitter almond note.",19.0,88,7,0.9549953950729467
81223,La Cappuccina 2011 Arzimo  (Recioto di Soave),"Made with dried Graganega grapes, this opens with aromas of pressed wild flower, white and yellow stone fruit. The palate doles out ripe peach, dried apricot and acacia honey. It closes on a toasted almond note.",22.0,89,7,0.9549953022826079
93488,Castello Bonomi 2009 Cru Perdu Sparkling (Franciacorta),"A blend of 70% Chardonnay and 30% Pinot Nero, this offers aromas of white stone fruit and toasted bread crust. The palate delivers mature Golden Delicious apple, hazelnut and a hint of candied tangerine. A refined perlage provides the backdrop.",45.0,89,7,0.9549950899567818
34973,Masottina 2014 Rive di Ogliano Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),"This opens with aromas of white spring flowers, orchard fruit and a whiff of herbs. The vibrant palate doles out green apple, citrus zest and pear alongside tangy acidity and a refined, creamy mousse.",30.0,89,7,0.9549950394193993
99984,Tenuta Le Calcinaie 2014  Vernaccia di San Gimignano,"Delicately scented, this offers whiffs of white stone fruit and white spring flower. On the linear, rather lean palate, a note of bitter almond underscores green apple and citrus alongside racy acidity.",16.0,87,7,0.9549950030420862
68576,Perlage 2016 Col di Manza Extra Dry  (Valdobbiadene Prosecco Superiore),"Made with organically farmed grapes, this opens with alluring scents of honeysuckle, hawthorn and white stone fruit. The silky palate delivers white peach, nectarine and green apple framed in bright acidity and a delicately foaming mousse.",25.0,90,7,0.9549948848292498
32241,Patria 2016 Femina  (Etna),"Made with native grapes Carricante, Catarratto and Minnella, this has delicate enticing scents of yellow wild flower, citrus, orchard fruit and aromatic herb. The bright ethereal palate shows yellow peach and lemon drop alongside crisp acidity.",28.0,89,7,0.9549945580451922
71492,Patria 2016 Femina  (Etna),"Made with native grapes Carricante, Catarratto and Minnella, this has delicate enticing scents of yellow wild flower, citrus, orchard fruit and aromatic herb. The bright ethereal palate shows yellow peach and lemon drop alongside crisp acidity.",28.0,89,7,0.9549945580451922
85925,Comelli 2013 Locum Nostrum Malvasia (Friuli Colli Orientali),"Aromas of citrus, yellow stone fruit and a whiff of geranium lead open on the nose. The tangy palate offers apricot, yellow peach and candied nectarine zest along crisp acidity. A note of bitter almond signals the close.",15.0,87,7,0.9549941856208417
45137,Cantina Valle Isarco 2014 Pinot Bianco (Alto Adige),"Delicate scents of spring flower and white orchard fruit waft out of the glass. The bright, direct palate offers yellow apple, tangerine zest and a hint of mineral accompanied by vibrant acidity that leaves a crisp finish.",18.0,86,7,0.9549941374060067
32888,Perlage 2014 Riva Moretta  (Valdobbiadene Prosecco Superiore),"This slightly sparkling wine opens with heady aromas of spring wild flowers, white peach and Bartlett pear. The vibrant palate doles out beeswax, chamomile, acacia, green apple and citrus zest alongside tangy acidity and small bubbles.",15.0,89,7,0.9549939358018195
50520,BiancaVigna 2015 Organic  (Conegliano Valdobbiadene Prosecco Superiore),"Enticing aromas of citrus, spring blossom and white stone fruit set the tone on this elegant sparkler. Bright and polished, the silky palate offers Bartlett pear and green apple alongside vibrant acidity and a silky perlage.",23.0,91,7,0.9549936216715295
5618,Ottella 2014  Lugana,"Aromas of white flower, tropical fruit and peach mingle in the glass. The round, juicy palate offers stone fruit, green apple and mineral alongside bright acidity. The lingering finish has a note of ginger drop.",19.0,90,7,0.9549934450804418
51057,Barone Pizzini 2004 Bagnadore Brut Nature Millesimato Sparkling (Franciacorta),"Here's a layered, sophisticated sparkling blend (50-50 Pinot Nero and Chardonnay) that shows citrus, peach and honeysuckle aromas backed by baked bread, bitter almond and candied fruit. Creamy mousse helps drive a very long finish.",50.0,90,7,0.954993387756114
33008,Feudo Disisa 2013 Grillo (Terre Siciliane),"Intense aromas of white blossom, citrus and dried hay take shape in the glass. The crisp palate doles out passion fruit, lemon zest and a note of Mediterranean herb alongside bright acidity.",18.0,88,7,0.9549933709885098
42492,Donnafugata 2016 Anthilia White (Sicilia),"Bright and juicy, this opens with heady aromas of fragrant white flower, citrus and ripe orchard fruit. Mirroring the nose, the fresh palate doles out mature apple, Bartlett pear and nectarine zest alongside a note of Mediterranean scrub.",17.0,88,7,0.9549933274300011
22167,Cantina Tollo 2012 Aldiano  (Trebbiano d'Abruzzo),"This white from southern Italy offers a delicate fragrance of yellow flowers with a hint of tropical fruit, vanilla and spice. The palate delivers creamy golden apple, citrus and lemon drop along with crisp acidity.",19.0,87,7,0.9549931630272146
100460,Cascina del Pozzo 2015 Montemeraviglia  (Roero),"Spring flower and yellow stone fruit aromas lift out of the glass. The round, juicy palate doles out creamy peach, nectarine zest, Bosc pear and a hint of hazelnut. Soft acidity brightens the creamy flavors.",15.0,88,7,0.9549931572747451
95675,Cascina Bretta Rossa 2009 Cuvée Leonora Sparkling (Alta Langa),"A blend of 70% Pinot Nero and 30% Chardonnay, this has aromas of ripe orchard fruit, citrus and a whiff of pastry dough. The bright palate delivers golden apple and toasted almond alongside small persistent bubbles and fresh acidity.",24.0,88,7,0.9549930178740311
91316,Abbazia di Novacella 2012 Praepositus Sylvaner (Alto Adige Valle Isarco),"Aromas recall fragrant spring flowers, white tree fruit and mineral. The linear palate delivers ripe pear and juicy yellow apple while fragrant herbs and mineral add depth.",30.0,88,7,0.9549929450096607
97,Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana),"Aromas of yellow stone fruit, white spring flower and a whiff of citrus lift out of the glass. The soft round palate offers ripe apricot, yellow peach and a hint of candied nectarine zest.",18.0,87,7,0.9549928304865817
